filename,width,height,class,xmin,ymin,xmax,ymax
swindon_frame1320_jpg.rf.LavzFHZaAzpVkXr2iq6O.jpg,980,720,car,452,645,465,673
swindon_frame1320_jpg.rf.LavzFHZaAzpVkXr2iq6O.jpg,980,720,car,548,584,566,607
swindon_frame1320_jpg.rf.LavzFHZaAzpVkXr2iq6O.jpg,980,720,car,557,583,579,605
swindon_frame1320_jpg.rf.LavzFHZaAzpVkXr2iq6O.jpg,980,720,car,346,602,357,614
swindon_frame1320_jpg.rf.LavzFHZaAzpVkXr2iq6O.jpg,980,720,car,702,580,724,596
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,0,8,34,36
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,787,481,808,519
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,35,624,55,645
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,529,8,565,38
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,774,415,800,440
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,2,0,645,67,707
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,377,509,414,537
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,773,404,811,437
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,332,227,371,257
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,693,181,731,208
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,230,285,267,313
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,401,87,425,123
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,661,124,701,151
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,734,560,753,596
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,750,648,775,683
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,248,463,283,488
valparaiso_frame450_jpg.rf.MnUhbDbNyZQQeJmGkmyA.jpg,980,720,car,366,500,404,535
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,613,583,647,603
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,225,227,262,243
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,272,227,314,243
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,323,205,363,221
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,389,198,422,216
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,597,167,626,181
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,613,208,652,228
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,474,267,502,305
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,79,383,115,398
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,310,471,348,509
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,458,505,490,537
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,435,604,472,641
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,674,534,705,561
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,727,490,763,524
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,735,526,768,555
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,746,92,766,132
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,722,137,738,171
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,683,181,718,202
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,687,232,721,250
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,836,254,869,273
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,834,434,867,453
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,585,641,617,661
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,138,458,170,480
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,169,496,203,511
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,76,455,111,484
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,856,457,889,478
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,915,418,953,433
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,984,261,1025,283
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,976,286,1007,301
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,1052,294,1083,312
brookhill_frame0_jpg.rf.NZNtYxR1S2v0N3NEOGGA.jpg,1280,720,car,1225,432,1263,447
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,82,998,119,1038
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,337,376,376,429
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1678,513,1698,566
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,642,645,676,671
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1729,1001,1751,1057
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,784,736,815,766
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,6,655,50,698
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1243,60,1266,99
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1712,510,1735,556
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,362,692,398,723
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,912,938,938,990
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,960,129,987,157
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,633,649,666,676
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,271,549,301,579
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,949,924,980,965
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1639,588,1675,617
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,275,927,311,958
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,869,489,910,525
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,975,107,1010,145
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1041,110,1072,142
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,921,944,945,1001
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,176,770,217,810
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,505,138,540,182
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,870,539,914,565
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,2,307,25,341
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,955,110,1001,155
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,95,987,139,1030
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,180,828,221,858
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,438,294,481,324
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,892,120,933,170
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,967,221,991,280
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1585,1029,1623,1068
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,909,239,927,322
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,1155,24,1200,54
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,314,749,359,783
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,750,391,775,437
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,782,729,834,770
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,348,373,385,409
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,575,632,612,660
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,768,537,818,578
gmaps037_jpg.rf.KRV2gMlb3XVeGFyE8058.jpg,1760,1068,car,304,414,338,453
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,246,229,280,243
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,425,218,460,234
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,593,168,630,184
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,640,16,663,46
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,748,92,766,123
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,758,148,778,185
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,610,209,649,227
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,778,209,811,226
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,887,235,921,254
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,935,246,967,264
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,982,257,1016,274
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,1034,265,1074,284
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,860,260,899,281
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,920,282,951,296
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,990,282,1022,299
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,1052,291,1089,308
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,1232,426,1268,443
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,742,429,763,463
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,516,540,552,564
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,386,470,417,496
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,303,419,338,446
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,209,372,242,391
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,248,419,281,444
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,137,385,172,403
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,86,457,120,485
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,146,459,177,480
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,176,495,211,510
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,393,534,425,563
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,384,605,406,637
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,351,621,369,654
brookhill_frame240_jpg.rf.JwGg4EMFDf4xp9QLQ2Sa.jpg,1280,720,car,506,662,537,695
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,121,196,171,222
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,223,188,263,215
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,148,234,183,256
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,219,229,268,250
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,1088,494,1118,533
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,51,192,106,212
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,290,166,327,193
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,78,226,117,248
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,421,111,466,154
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,585,83,634,121
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,289,220,336,251
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,441,846,461,883
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,981,280,1012,312
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,334,676,367,715
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,923,191,961,230
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,530,46,594,89
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,1076,195,1116,247
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,1126,550,1158,598
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,134,481,171,517
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,942,140,984,181
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,551,742,596,780
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,1216,657,1253,705
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,1165,610,1207,659
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,14,211,55,235
gmaps015_jpg.rf.QTo0aiKlogBCFE5X45sZ.jpg,1261,930,car,105,401,147,440
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,804,324,829,348
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,715,690,739,720
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,647,572,671,593
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,1174,243,1208,272
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,137,350,169,370
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,435,415,456,435
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,236,416,271,437
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,551,255,596,289
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,764,263,789,284
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,271,349,300,368
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,149,353,180,370
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,687,624,710,666
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,465,341,498,367
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,73,357,109,378
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,855,231,883,259
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,588,503,625,527
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,763,347,788,377
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,669,239,702,255
traffic_frame300_jpg.rf.RL4Nyz85a1JfQpi0mkCd.jpg,1280,720,car,1039,259,1072,290
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,619,581,641,597
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,656,368,669,400
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,440,225,468,244
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,584,587,605,602
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,668,582,685,601
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,443,228,462,240
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,465,600,479,616
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,452,103,465,138
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,662,583,679,598
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,704,582,724,598
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,614,583,630,599
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,742,577,757,593
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,637,583,653,597
swindon_frame1680_jpg.rf.04jboPWzCz8uyNYHRnKE.jpg,980,720,car,697,580,714,600
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,463,643,474,667
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,568,584,588,603
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,557,584,579,605
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,606,584,621,596
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,550,585,567,607
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,698,218,717,234
swindon_frame0_jpg.rf.081uFDEkGxJOgdJCGDEf.jpg,980,720,car,704,583,727,602
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,car,546,585,567,604
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,car,557,583,574,598
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,car,932,465,946,484
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,car,651,685,660,712
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,2,401,643,442,708
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,car,700,577,720,592
swindon_frame840_jpg.rf.0xKlnkQQIzQnP3CK5hQI.jpg,980,720,car,372,615,387,631
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,452,104,464,139
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,744,582,763,595
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,441,682,454,713
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,559,589,580,606
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,898,408,907,440
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,389,617,400,630
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,406,580,419,594
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,645,25,655,65
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,636,593,653,606
swindon_frame1620_jpg.rf.1RJHuSJTETMk2IDjcMqL.jpg,980,720,car,705,583,726,598
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,601,319,657,377
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,795,855,848,911
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,936,724,976,779
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,656,365,700,404
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,623,323,660,353
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,1204,265,1246,306
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,280,243,313,271
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,1125,362,1166,409
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,874,847,905,899
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,242,1008,293,1059
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,877,744,913,784
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,293,1031,328,1068
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,789,862,818,919
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,412,299,451,328
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,582,337,637,385
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,674,373,713,405
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,504,325,548,358
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,828,845,863,903
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,924,546,984,586
gmaps026_jpg.rf.KcfkQaXFxovdgV0w7WPb.jpg,1760,1068,car,976,601,1017,655
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,780,530,804,567
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,188,440,212,461
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,815,191,857,228
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,2,7,679,100,720
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,548,132,586,155
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,174,440,206,464
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,316,381,345,436
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,869,306,913,340
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,95,441,131,462
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,322,684,351,715
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,896,204,930,227
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,756,575,779,614
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,955,196,978,221
valparaiso_frame2070_jpg.rf.P4ylRq9RmyMnrVTlwjp8.jpg,980,720,car,437,603,484,637
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,804,174,844,198
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,719,188,757,222
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,517,149,553,170
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,387,633,410,656
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,926,220,957,247
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,200,286,227,306
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,780,655,804,694
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,501,145,549,176
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,330,404,353,449
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,2,13,680,97,720
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,359,190,387,231
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,370,645,399,674
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,615,118,649,146
valparaiso_frame4140_jpg.rf.O0vVv3gFK83mRimA6pcc.jpg,980,720,car,722,494,764,536
